signature,log2FC
CPSF3L,-1.97075009346008
TIGAR,-1.97465586662292
PSME2,-1.97741532325745
LENG1,-1.98490822315216
PSMC6,-1.99530351161957
AKR7A2,-1.99666941165924
STXBP6,-2.0070493221283
MAD2L1,-2.01162362098694
SMYD3,-2.01601123809814
COX7B2,-2.01987385749817
FKBP7,-2.02422189712524
MRPL39,-2.04823184013367
TUBB2A,-2.04857587814331
ESD,-2.0530698299408
GTF2B,-2.06231951713562
ZW10,-2.06894397735596
PSMA2,-2.06965947151184
MRPL15,-2.07171630859375
SPANXB1,-2.08053541183472
GSTO1,-2.09272956848145
SYPL1,-2.09539794921875
LAPTM4A,-2.10334825515747
ETFB,-2.10782337188721
GSTA4,-2.10797929763794
PRDX1,-2.11794829368591
PMPCB,-2.13746190071106
UFL1,-2.15390181541443
TBRG4,-2.15447330474854
PSMA3,-2.15613031387329
ALDH2,-2.16274094581604
PSMD13,-2.16783666610718
RARS2,-2.17565488815308
COMMD10,-2.19626355171204
STEAP1,-2.21385908126831
KRT19,-2.21643733978271
HADH,-2.24197173118591
SCPEP1,-2.24555850028992
MINPP1,-2.26170992851257
GMPR,-2.27035713195801
DCAF13,-2.27312326431274
TP53I3,-2.27379083633423
SPANXD,-2.29692983627319
NUP37,-2.32639789581299
SSX1,-2.32787942886353
ECHDC3,-2.32837557792664
UTP6,-2.33406376838684
PSMB1,-2.35491871833801
KRBOX1,-2.35558247566223
TRIP6,-2.37716150283814
TIPIN,-2.39218068122864
EIF4A3,-2.39641714096069
CLN5,-2.42767286300659
TAMM41,-2.45210981369019
HIST2H2AC,-2.50884246826172
STX8,-2.5172381401062
PSMC4,-2.52009677886963
YARS2,-2.53525543212891
DIRC2,-2.56736660003662
MAGEA6,-2.59034752845764
TSFM,-2.70091104507446
ARMT1,-2.71092319488525
GCA,-2.77410078048706
C1GALT1C1,-2.8318784236908
TMEM206,-2.85757565498352
NUDT8,-2.97003555297852
GGT5,-3.02102470397949
PTGR2,-3.06318092346191
CPVL,-3.19284319877625
SPATA5L1,-3.21715641021729
KHK,-3.55433559417725
TMEM161A,-3.73109173774719
VPS16,-3.83144617080689
DPH6,-26.3819465637207
CNFN,-26.7898979187012
